# ------------- -----------
WAVELENGTH FLUX
3043.599999999942 1.6266
3043.699999999942 1.6266
3043.799999999942 1.6266
3043.899999999942 1.6266
3043.999999999942 1.6266
3044.0999999999417 1.6266
3044.1999999999416 1.6266
3044.2999999999415 1.6266
3044.3999999999414 1.6266
3044.4999999999413 1.6266
3044.5999999999412 1.6266
3044.699999999941 1.6266
3044.799999999941 1.6266
3044.899999999941 1.6266
3044.999999999941 1.6266
3045.099999999941 1.6266
3045.1999999999407 1.6266
3045.2999999999406 1.6266
3045.3999999999405 1.6266
3045.4999999999404 1.6266
3045.5999999999403 1.6266
3045.6999999999402 1.6266
3045.79999999994 1.6266
3045.89999999994 1.6266
3045.99999999994 1.6266
3046.09999999994 1.6266
3046.19999999994 1.6266
3046.2999999999397 1.6266
3046.3999999999396 1.6266
3046.4999999999395 1.6266
3046.5999999999394 1.6266
3046.6999999999393 1.6266
3046.7999999999392 1.6266
3046.899999999939 1.6266
3046.999999999939 1.6266
3047.099999999939 1.6266
3047.199999999939 1.6266
3047.299999999939 1.6266
3047.3999999999387 1.6266
3047.4999999999386 1.6266
3047.5999999999385 1.6266
3047.6999999999384 1.6266
3047.7999999999383 1.6266
3047.8999999999382 1.6266
3047.999999999938 1.6266
3048.099999999938 1.6266
3048.199999999938 1.6266
3048.299999999938 1.6266
3048.399999999938 1.6266
