# ------------ -------------
WAVELENGTH EXTINCTION
5680.3 0.1460189
5680.4 0.1458875
5680.5 0.1460695
5680.6 0.1468507
5680.7 0.1476046
5680.8 0.1475957
5680.9 0.1467313
5681.0 0.1460428
5681.1 0.1457629
5681.2 0.1453606
5681.3 0.1454788
5681.4 0.1466363
5681.5 0.145706
5681.6 0.1461628
5681.7 0.1498786
5681.8 0.1495541
5681.9 0.1448802
5682.0 0.1450336
5682.1 0.1445504
5682.2 0.1461873
5682.3 0.1482143
5682.4 0.1462434
5682.5 0.1459564
5682.6 0.1435755
5682.7 0.1466058
5682.8 0.1490624
5682.9 0.1465852
5683.0 0.1461568
5683.1 0.1459273
5683.2 0.1456703
5683.3 0.1454118
5683.4 0.1460668
5683.5 0.1452038
5683.6 0.1453731
5683.7 0.1462633
5683.8 0.1528696
5683.9 0.1514272
5684.0 0.1447242
5684.1 0.1442578
5684.2 0.1449939
5684.3 0.1460665
5684.4 0.1455545
5684.5 0.1468907
5684.6 0.146282
5684.7 0.1457827
5684.8 0.14582
5684.9 0.1459356
5685.0 0.1467254
5685.1 0.1466473
5685.2 0.1456432
5685.3 0.1475101
5685.4 0.1515853
5685.5 0.1470234
5685.6 0.1451853
5685.7 0.1453769
5685.8 0.1477232
5685.9 0.1458728
5686.0 0.1449502
5686.1 0.1455049
5686.2 0.1463653
5686.3 0.1472764
5686.4 0.1455653
5686.5 0.1447288
5686.6 0.1468941
5686.7 0.1464395
5686.8 0.1460999
5686.9 0.1455649
5687.0 0.1453932
5687.1 0.144911
5687.2 0.1441077
5687.3 0.1443399
5687.4 0.1504705
5687.5 0.1607147
5687.6 0.1471686
5687.7 0.1437422
5687.8 0.1437806
5687.9 0.1442423
5688.0 0.144763
5688.1 0.1429471
5688.2 0.1442359
5688.3 0.1470952
5688.4 0.1460115
5688.5 0.146706
5688.6 0.1500051
5688.7 0.1461954
5688.8 0.1456142
5688.9 0.1455155
5689.0 0.1466488
5689.1 0.1451479
5689.2 0.1449243
5689.3 0.1451262
5689.4 0.1441597
5689.5 0.1470012
5689.6 0.1540843
5689.7 0.1453885
5689.8 0.144975
5689.9 0.1467407
5690.0 0.144025
5690.1 0.1440986
5690.2 0.1484801
5690.3 0.1460894
5690.4 0.1570497
5690.5 0.1471805
5690.6 0.144856
5690.7 0.1443589
5690.8 0.145426
5690.9 0.1450791
5691.0 0.145869
5691.1 0.1460634
5691.2 0.145825
5691.3 0.1458776
5691.4 0.1463434
5691.5 0.1459256
5691.6 0.1455291
5691.7 0.1456506
5691.8 0.144897
5691.9 0.1444924
5692.0 0.143976
5692.1 0.1440572
5692.2 0.1443326
5692.3 0.1452855
5692.4 0.1610608
5692.5 0.1486487
5692.6 0.144678
5692.7 0.1474977
5692.8 0.146358
5692.9 0.145063
5693.0 0.1450697
5693.1 0.1450696
5693.2 0.146298
5693.3 0.1454785
5693.4 0.1456549
5693.5 0.1473026
5693.6 0.1468933
5693.7 0.1476752
5693.8 0.1466056
5693.9 0.1459949
5694.0 0.145608
5694.1 0.1468762
5694.2 0.1472284
5694.3 0.145899
5694.4 0.1458891
5694.5 0.1459061
5694.6 0.145911
5694.7 0.145998
5694.8 0.1464133
5694.9 0.145415
5695.0 0.1465268
5695.1 0.1464608
5695.2 0.1464705
5695.3 0.1454214
5695.4 0.1460564
5695.5 0.1466461
5695.6 0.1458984
5695.7 0.1460983
5695.8 0.1457668
5695.9 0.1489911
5696.0 0.1485547
5696.1 0.1454699
5696.2 0.1454609
5696.3 0.1455457
5696.4 0.1455378
5696.5 0.1460874
5696.6 0.1456511
5696.7 0.1459336
5696.8 0.1487693
5696.9 0.146119
5697.0 0.1455265
5697.1 0.1458098
5697.2 0.1454687
5697.3 0.1454631
5697.4 0.1462646
5697.5 0.1447199
5697.6 0.1442566
5697.7 0.1451255
5697.8 0.1447734
5697.9 0.1452806
5698.0 0.1453303
5698.1 0.147825
5698.2 0.1566244
5698.3 0.1438439
5698.4 0.1435471
5698.5 0.1450225
5698.6 0.1453794
5698.7 0.1495229
5698.8 0.1458572
5698.9 0.1452685
5699.0 0.1444685
5699.1 0.1444512
5699.2 0.1472941
5699.3 0.1580497
5699.4 0.147523
5699.5 0.1462439
5699.6 0.1453643
5699.7 0.1452298
5699.8 0.1452234
5699.9 0.1455528
5700.0 0.1445509
5700.1 0.1438619
5700.2 0.1448045
5700.3 0.1450296
5700.4 0.1449129
5700.5 0.1448795
5700.6 0.1460603
5700.7 0.1592673
5700.8 0.1473154
5700.9 0.1445438
5701.0 0.1436672
5701.1 0.1445963
5701.2 0.1449385
5701.3 0.1449795
5701.4 0.1451534
5701.5 0.1448015
5701.6 0.1469049
5701.7 0.1468035
5701.8 0.1463363
5701.9 0.1463422
5702.0 0.1464667
5702.1 0.1458424
5702.2 0.1465268
5702.3 0.1456554
5702.4 0.1456573
5702.5 0.1454392
5702.6 0.1462104
5702.7 0.1462372
5702.8 0.1477199
5702.9 0.1461887
5703.0 0.1468788
5703.1 0.1459556
5703.2 0.1491247
5703.3 0.1468985
5703.4 0.1455154
5703.5 0.1454376
5703.6 0.1456012
5703.7 0.1452841
5703.8 0.1455081
5703.9 0.1456373
5704.0 0.146209
5704.1 0.1461729
5704.2 0.1481127
5704.3 0.1456367
5704.4 0.1461664
5704.5 0.1469155
5704.6 0.1455762
5704.7 0.1451206
5704.8 0.1460505
5704.9 0.1458477
5705.0 0.1458733
5705.1 0.1461161
5705.2 0.1458459
5705.3 0.1460043
5705.4 0.1456297
5705.5 0.1459769
5705.6 0.1462991
5705.7 0.1466632
5705.8 0.1462355
5705.9 0.1455679
5706.0 0.1450381
5706.1 0.1463367
5706.2 0.1469932
5706.3 0.1457641
5706.4 0.1460926
5706.5 0.1463469
5706.6 0.1461332
5706.7 0.1461551
5706.8 0.1460337
5706.9 0.1489014
5707.0 0.1459378
5707.1 0.1464699
5707.2 0.1459735
5707.3 0.1458009
5707.4 0.1463249
5707.5 0.1461315
5707.6 0.1451386
5707.7 0.1444456
5707.8 0.1454317
5707.9 0.1449217
5708.0 0.1455454
5708.1 0.1457398
5708.2 0.1462305
5708.3 0.1453175
5708.4 0.1467556
5708.5 0.1471403
5708.6 0.1465717
5708.7 0.1463435
5708.8 0.1459822
5708.9 0.1461802
5709.0 0.145431
5709.1 0.1458499
5709.2 0.1455393
5709.3 0.1446882
5709.4 0.1474003
5709.5 0.1457527
5709.6 0.1476917
5709.7 0.1465661
5709.8 0.1461376
5709.9 0.1456267
5710.0 0.1457043
5710.1 0.1463571
5710.2 0.1461309
5710.3 0.1457984
5710.4 0.1458317
5710.5 0.1458341
5710.6 0.1448521
5710.7 0.1455182
5710.8 0.1468782
5710.9 0.1455609
5711.0 0.1432281
5711.1 0.1439274
5711.2 0.1457485
5711.3 0.1487598
5711.4 0.149169
5711.5 0.1475227
5711.6 0.1463695
5711.7 0.1458083
5711.8 0.1440441
5711.9 0.1466828
5712.0 0.1458467
5712.1 0.145582
5712.2 0.1466779
5712.3 0.1457509
5712.4 0.1459622
5712.5 0.1454132
5712.6 0.146947
5712.7 0.1465424
5712.8 0.1457543
5712.9 0.1460775
5713.0 0.1465587
5713.1 0.1460174
5713.2 0.1455448
5713.3 0.1454311
5713.4 0.1447132
5713.5 0.1449164
5713.6 0.1448011
5713.7 0.1450634
5713.8 0.144922
5713.9 0.1453022
5714.0 0.1485685
5714.1 0.1496197
5714.2 0.1460967
5714.3 0.1452951
5714.4 0.1460648
5714.5 0.145171
5714.6 0.1457377
5714.7 0.1457271
5714.8 0.1458625
5714.9 0.1462656
5715.0 0.1447774
5715.1 0.1458616
5715.2 0.1466637
5715.3 0.1464213
5715.4 0.1458635
5715.5 0.1456953
5715.6 0.1465713
5715.7 0.1468056
5715.8 0.146385
5715.9 0.1458686
5716.0 0.1460488
5716.1 0.1455696
5716.2 0.1452516
5716.3 0.1455293
5716.4 0.1457609
5716.5 0.1457014
5716.6 0.1467429
5716.7 0.1457584
5716.8 0.1454694
5716.9 0.1462664
5717.0 0.146012
5717.1 0.1449432
5717.2 0.1448532
5717.3 0.1448681
5717.4 0.1462163
5717.5 0.1553708
5717.6 0.1461429
5717.7 0.1443222
5717.8 0.1450347
5717.9 0.1458622
5718.0 0.1445061
5718.1 0.1444552
5718.2 0.1449498
5718.3 0.1453107
5718.4 0.1454837
5718.5 0.1453447
5718.6 0.1448497
5718.7 0.1447457
5718.8 0.1444902
5718.9 0.1482601
5719.0 0.1468945
5719.1 0.1449126
5719.2 0.1450082
5719.3 0.1444035
5719.4 0.143867
5719.5 0.1480021
5719.6 0.1550701
5719.7 0.1468837
5719.8 0.144744
5719.9 0.1447086
5720.0 0.143971
5720.1 0.1447265
5720.2 0.1444897
5720.3 0.1445377
5720.4 0.1460976
5720.5 0.151129
5720.6 0.1451078
5720.7 0.1445056
5720.8 0.1451114
5720.9 0.1456077
5721.0 0.1454992
5721.1 0.1451831
5721.2 0.1443872
5721.3 0.1446878
5721.4 0.1442952
5721.5 0.1448497
5721.6 0.1445725
5721.7 0.1457908
5721.8 0.1480926
5721.9 0.1515507
5722.0 0.1488692
5722.1 0.1465941
5722.2 0.1472868
5722.3 0.1456192
5722.4 0.1446382
5722.5 0.144897
5722.6 0.1449971
5722.7 0.1447078
5722.8 0.1454249
5722.9 0.1452176
5723.0 0.1465847
5723.1 0.1454582
5723.2 0.145818
5723.3 0.1456961
5723.4 0.1462776
5723.5 0.1456748
5723.6 0.1450143
5723.7 0.1455167
5723.8 0.1463556
5723.9 0.1513765
5724.0 0.1459579
5724.1 0.1450881
5724.2 0.1446319
5724.3 0.144511
5724.4 0.145174
5724.5 0.1454009
5724.6 0.1456936
5724.7 0.1457441
5724.8 0.1452568
5724.9 0.1455273
5725.0 0.145736
5725.1 0.1453253
5725.2 0.1460789
5725.3 0.1459418
5725.4 0.1464689
5725.5 0.1454065
5725.6 0.1456845
5725.7 0.1454575
5725.8 0.1458743
5725.9 0.1459346
5726.0 0.1457217
5726.1 0.1453465
5726.2 0.1455726
5726.3 0.1456854
5726.4 0.1450924
5726.5 0.145233
5726.6 0.1455027
5726.7 0.1486014
5726.8 0.1491174
5726.9 0.1526292
5727.0 0.1441651
5727.1 0.1446359
5727.2 0.1438433
5727.3 0.1437203
5727.4 0.1444205
5727.5 0.1446447
5727.6 0.1446353
5727.7 0.144772
5727.8 0.1445599
5727.9 0.1443807
5728.0 0.1447847
5728.1 0.145149
5728.2 0.1459995
5728.3 0.1458775
5728.4 0.145995
5728.5 0.1497336
5728.6 0.1457554
5728.7 0.1455447
5728.8 0.1480734
5728.9 0.1463437
5729.0 0.1454121
5729.1 0.1445051
5729.2 0.1443823
5729.3 0.1449503
5729.4 0.1453698
5729.5 0.146054
5729.6 0.1489015
5729.7 0.1510789
5729.8 0.1480001
5729.9 0.1454064
5730.0 0.1438929
5730.1 0.1445877
5730.2 0.1442381
5730.3 0.1442673
5730.4 0.1443655
5730.5 0.1448749
5730.6 0.1445972
5730.7 0.1446536
5730.8 0.1452228
5730.9 0.1455096
5731.0 0.1459388
5731.1 0.1459669
5731.2 0.14548
5731.3 0.146332
5731.4 0.1461845
5731.5 0.1453415
5731.6 0.1458429
5731.7 0.1453738
5731.8 0.1458179
5731.9 0.1458258
5732.0 0.1461002
5732.1 0.1460498
5732.2 0.1454915
5732.3 0.1452266
5732.4 0.1455723
5732.5 0.1452563
5732.6 0.1453236
5732.7 0.1449736
5732.8 0.1444577
5732.9 0.1453469
5733.0 0.146883
5733.1 0.1488598
5733.2 0.1451475
5733.3 0.1455336
5733.4 0.1448331
5733.5 0.1453055
5733.6 0.1457444
5733.7 0.1475896
5733.8 0.1460342
5733.9 0.1462772
5734.0 0.1453009
5734.1 0.1452517
5734.2 0.1449734
5734.3 0.1451838
5734.4 0.1459391
5734.5 0.1460773
5734.6 0.1453473
5734.7 0.1459052
5734.8 0.1451978
5734.9 0.145612
5735.0 0.1458608
5735.1 0.1449558
5735.2 0.1449534
5735.3 0.1447664
5735.4 0.1446778
5735.5 0.1477514
5735.6 0.1491789
5735.7 0.1450921
5735.8 0.1445625
5735.9 0.1450723
5736.0 0.1454065
5736.1 0.1456212
5736.2 0.145627
5736.3 0.1460143
5736.4 0.1458211
5736.5 0.145285
5736.6 0.1461878
5736.7 0.1455093
5736.8 0.1446908
5736.9 0.1446826
5737.0 0.1443298
5737.1 0.1447529
5737.2 0.144442
5737.3 0.1455805
5737.4 0.1435611
5737.5 0.1436218
5737.6 0.1497427
5737.7 0.1558173
5737.8 0.143817
5737.9 0.1441593
5738.0 0.144246
5738.1 0.1437024
5738.2 0.1452144
5738.3 0.1450476
5738.4 0.145122
5738.5 0.1458691
5738.6 0.1460435
5738.7 0.1454858
5738.8 0.1449955
5738.9 0.1452906
5739.0 0.1458843
5739.1 0.1469249
5739.2 0.1453445
5739.3 0.145208
5739.4 0.1449172
5739.5 0.1449004
5739.6 0.1449691
5739.7 0.1455378
5739.8 0.1464025
5739.9 0.145725
5740.0 0.145802
5740.1 0.1461713
5740.2 0.1455778
5740.3 0.144692
5740.4 0.1458251
5740.5 0.1462824
5740.6 0.1458257
5740.7 0.1454858
5740.8 0.1450152
5740.9 0.1448828
5741.0 0.145981
5741.1 0.1459177
5741.2 0.1456496
5741.3 0.1453847
5741.4 0.145186
5741.5 0.1448098
5741.6 0.1448206
5741.7 0.1451675
5741.8 0.1452032
5741.9 0.144853
5742.0 0.1452615
5742.1 0.1472228
5742.2 0.1516178
5742.3 0.1453059
5742.4 0.1443255
5742.5 0.1447649
5742.6 0.1458013
5742.7 0.1441749
5742.8 0.1443507
5742.9 0.144156
5743.0 0.1437841
5743.1 0.1437831
5743.2 0.14476
5743.3 0.1445088
5743.4 0.1448247
5743.5 0.1467582
5743.6 0.146743
5743.7 0.1478087
5743.8 0.1463724
5743.9 0.145942
5744.0 0.1451919
5744.1 0.1460815
5744.2 0.1458494
5744.3 0.1457964
5744.4 0.1450784
5744.5 0.144608
5744.6 0.1438632
5744.7 0.1441866
5744.8 0.1456857
5744.9 0.1482817
5745.0 0.1481952
5745.1 0.1447745
5745.2 0.1440202
5745.3 0.1447143
5745.4 0.1436995
5745.5 0.1443034
5745.6 0.1437892
5745.7 0.150025
5745.8 0.1545316
5745.9 0.1450305
5746.0 0.1445104
5746.1 0.1436576
5746.2 0.1435988
5746.3 0.1438898
5746.4 0.1439456
5746.5 0.1443672
5746.6 0.1440531
5746.7 0.1437817
5746.8 0.1446706
5746.9 0.1443769
5747.0 0.1445855
5747.1 0.145337
5747.2 0.145095
5747.3 0.1450913
5747.4 0.1452876
5747.5 0.1465482
5747.6 0.1470962
5747.7 0.1456171
5747.8 0.1458021
5747.9 0.1463863
5748.0 0.144395
5748.1 0.1451436
5748.2 0.1451396
5748.3 0.1455155
5748.4 0.1450382
5748.5 0.1455469
5748.6 0.1447634
5748.7 0.1451151
5748.8 0.1445092
5748.9 0.1450536
5749.0 0.1459418
5749.1 0.1456111
5749.2 0.1456258
5749.3 0.1457323
5749.4 0.1448437
5749.5 0.1449269
5749.6 0.1452503
5749.7 0.1447253
5749.8 0.1447713
5749.9 0.1447473
5750.0 0.1442336
5750.1 0.145218
5750.2 0.1460334
5750.3 0.1452713
5750.4 0.1457456
5750.5 0.1467707
5750.6 0.1455557
5750.7 0.145097
5750.8 0.1451278
5750.9 0.1453653
5751.0 0.1457023
5751.1 0.1451021
5751.2 0.1448866
5751.3 0.1453328
5751.4 0.1446667
5751.5 0.1451935
5751.6 0.1451754
5751.7 0.1457241
5751.8 0.1469964
5751.9 0.1455621
5752.0 0.1439847
5752.1 0.1450057
5752.2 0.1448756
5752.3 0.1446396
5752.4 0.1449495
5752.5 0.1453711
5752.6 0.1445849
5752.7 0.1445147
5752.8 0.1440711
5752.9 0.1482335
5753.0 0.1460462
5753.1 0.1432483
5753.2 0.1453121
5753.3 0.1445797
5753.4 0.1440193
5753.5 0.1429687
5753.6 0.144343
5753.7 0.1441678
5753.8 0.1444077
5753.9 0.1442522
5754.0 0.1455257
5754.1 0.1451773
5754.2 0.1523533
5754.3 0.1451201
5754.4 0.144261
5754.5 0.1440426
5754.6 0.1439365
5754.7 0.1460279
5754.8 0.1453815
5754.9 0.145288
5755.0 0.1454693
5755.1 0.1449094
5755.2 0.1446265
5755.3 0.1450945
5755.4 0.1456409
5755.5 0.1465953
5755.6 0.1441325
5755.7 0.1451891
5755.8 0.1464488
5755.9 0.1444955
5756.0 0.1447045
5756.1 0.1446841
5756.2 0.14454
5756.3 0.1440345
5756.4 0.1446165
5756.5 0.1445651
5756.6 0.1451853
5756.7 0.1440081
5756.8 0.1453663
5756.9 0.1450999
5757.0 0.1456801
5757.1 0.1460374
5757.2 0.1448822
5757.3 0.1456677
5757.4 0.1458499
5757.5 0.1451972
5757.6 0.1441613
5757.7 0.1444979
5757.8 0.1441128
5757.9 0.1447216
5758.0 0.1450703
5758.1 0.145006
5758.2 0.1447966
5758.3 0.1439924
5758.4 0.1455225
5758.5 0.1454438
5758.6 0.1440352
5758.7 0.1449863
5758.8 0.144792
5758.9 0.1469217
5759.0 0.1442945
5759.1 0.1455685
5759.2 0.1455096
5759.3 0.1449191
5759.4 0.1439039
5759.5 0.1452546
5759.6 0.1450212
5759.7 0.1439677
5759.8 0.1445742
5759.9 0.145022
5760.0 0.1449949
5760.1 0.1452134
5760.2 0.1462652
5760.3 0.1448654
5760.4 0.1444062
5760.5 0.1442579
5760.6 0.1453086
5760.7 0.1450866
5760.8 0.1434131
5760.9 0.1445497
5761.0 0.1443864
5761.1 0.144613
5761.2 0.1442948
5761.3 0.1442924
5761.4 0.1440732
5761.5 0.1447709
5761.6 0.1492045
5761.7 0.1445442
5761.8 0.1443163
5761.9 0.1443046
5762.0 0.1445827
5762.1 0.1450011
5762.2 0.1444879
5762.3 0.1437215
5762.4 0.1437849
5762.5 0.1438483
5762.6 0.1456526
5762.7 0.1451614
5762.8 0.1451285
5762.9 0.144797
5763.0 0.1434455
5763.1 0.1443096
5763.2 0.1444081
5763.3 0.1458303
5763.4 0.1498692
5763.5 0.1451075
5763.6 0.1437191
5763.7 0.1433952
5763.8 0.1436847
5763.9 0.1439744
5764.0 0.1442277
5764.1 0.1444279
5764.2 0.1443818
5764.3 0.1440513
5764.4 0.1443091
5764.5 0.1449512
5764.6 0.1450014
5764.7 0.1447428
5764.8 0.1444697
5764.9 0.1456281
5765.0 0.1444822
5765.1 0.1445415
5765.2 0.1442335
5765.3 0.1444989
5765.4 0.1442375
5765.5 0.144715
5765.6 0.1446561
5765.7 0.1443379
5765.8 0.1450412
5765.9 0.1442791
5766.0 0.1444127
5766.1 0.1447607
5766.2 0.1450532
5766.3 0.1453755
5766.4 0.1441598
5766.5 0.1442845
5766.6 0.1444407
5766.7 0.1444919
5766.8 0.1440144
5766.9 0.1441052
5767.0 0.1438283
5767.1 0.1470421
5767.2 0.1466031
5767.3 0.1441751
5767.4 0.143877
5767.5 0.1441984
5767.6 0.143608
5767.7 0.1438998
5767.8 0.1445002
5767.9 0.1443526
5768.0 0.1435774
5768.1 0.1442158
5768.2 0.1442895
5768.3 0.1446555
5768.4 0.1453761
5768.5 0.1444771
5768.6 0.1436851
5768.7 0.1436998
5768.8 0.1442967
5768.9 0.1438577
5769.0 0.1446081
5769.1 0.1450954
5769.2 0.1436851
5769.3 0.1451347
5769.4 0.1462357
5769.5 0.1444687
5769.6 0.1432824
5769.7 0.1442908
5769.8 0.1444095
5769.9 0.1439762
5770.0 0.1442044
5770.1 0.1443624
5770.2 0.1453197
5770.3 0.1450374
5770.4 0.1439956
5770.5 0.1429899
5770.6 0.1439459
5770.7 0.143835
5770.8 0.1440302
5770.9 0.1439149
5771.0 0.143268
5771.1 0.14364
5771.2 0.1440717
5771.3 0.1445416
5771.4 0.1453023
5771.5 0.1445598
5771.6 0.1453487
5771.7 0.1440399
5771.8 0.1438861
5771.9 0.1437701
5772.0 0.1431005
5772.1 0.1432406
5772.2 0.1439517
5772.3 0.1445383
5772.4 0.1439193
5772.5 0.1448584
5772.6 0.1464012
5772.7 0.1436717
5772.8 0.1441862
5772.9 0.1447391
5773.0 0.1452188
5773.1 0.1450548
5773.2 0.1450966
5773.3 0.1427938
5773.4 0.1429862
5773.5 0.1435117
5773.6 0.143867
5773.7 0.144048
5773.8 0.1438335
5773.9 0.1438365
5774.0 0.1438093
5774.1 0.1438474
5774.2 0.1443481
5774.3 0.1440535
5774.4 0.1449479
5774.5 0.1433389
5774.6 0.1438111
5774.7 0.143278
5774.8 0.1440291
5774.9 0.1447664
5775.0 0.1435919
5775.1 0.1440743
5775.2 0.1442662
5775.3 0.1439354
5775.4 0.1434083
5775.5 0.1433005
5775.6 0.1433774
5775.7 0.1437286
5775.8 0.1433266
5775.9 0.1438976
5776.0 0.1443394
5776.1 0.1449418
5776.2 0.1445677
5776.3 0.1441272
5776.4 0.1447447
5776.5 0.1440563
5776.6 0.1432942
5776.7 0.1433965
5776.8 0.1432208
5776.9 0.1434096
5777.0 0.1440863
5777.1 0.143802
5777.2 0.1438633
5777.3 0.1435964
5777.4 0.1447254
5777.5 0.1440293
5777.6 0.143697
5777.7 0.1435144
5777.8 0.1439573
5777.9 0.1438187
5778.0 0.1432896
5778.1 0.144059
5778.2 0.1448387
5778.3 0.1437936
5778.4 0.1433836
5778.5 0.1435643
5778.6 0.1430821
5778.7 0.1436846
5778.8 0.1438371
5778.9 0.1437395
5779.0 0.1432885
5779.1 0.143594
5779.2 0.1434926
5779.3 0.1442275
5779.4 0.1441537
5779.5 0.1435283
5779.6 0.1434517
5779.7 0.1437824
5779.8 0.1429121
5779.9 0.1437967
5780.0 0.1431318
5780.1 0.144299
5780.2 0.1445407
5780.3 0.1429694
5780.4 0.1437506
5780.5 0.1431449
5780.6 0.1431502
5780.7 0.1429135
5780.8 0.1426891
5780.9 0.143586
5781.0 0.1440805
5781.1 0.1429952
5781.2 0.1441663
5781.3 0.1443916
5781.4 0.1439271
5781.5 0.1435914
5781.6 0.1432982
5781.7 0.1430754
5781.8 0.1433077
5781.9 0.1443536
5782.0 0.143097
5782.1 0.1429141
5782.2 0.1432345
5782.3 0.1424825
5782.4 0.1427473
5782.5 0.1434519
5782.6 0.1428321
5782.7 0.1432346
5782.8 0.1434369
5782.9 0.1437611
5783.0 0.1432737
5783.1 0.1456087
5783.2 0.1428445
5783.3 0.1423512
5783.4 0.1432107
5783.5 0.143258
5783.6 0.1433764
5783.7 0.1435386
5783.8 0.1425382
5783.9 0.1437657
5784.0 0.1433377
5784.1 0.1433556
5784.2 0.1433212
5784.3 0.1439094
5784.4 0.1435424
5784.5 0.1431125
5784.6 0.1427597
5784.7 0.1427678
5784.8 0.1437393
5784.9 0.142326
5785.0 0.1428566
5785.1 0.143117
5785.2 0.1427413
5785.3 0.1431376
5785.4 0.1429216
5785.5 0.142824
5785.6 0.143347
5785.7 0.1430511
5785.8 0.1432461
5785.9 0.1431293
5786.0 0.142711
5786.1 0.1431636
5786.2 0.1435186
5786.3 0.1432243
5786.4 0.1427538
5786.5 0.1427248
5786.6 0.1425844
5786.7 0.142538
5786.8 0.1430967
5786.9 0.1423187
5787.0 0.1438402
5787.1 0.1439475
5787.2 0.1437474
5787.3 0.1434378
5787.4 0.1426389
5787.5 0.1428692
5787.6 0.142463
5787.7 0.1420874
5787.8 0.1418745
5787.9 0.1423343
5788.0 0.1414689
5788.1 0.145359
5788.2 0.1444163
5788.3 0.1428477
5788.4 0.1406032
5788.5 0.1431499
5788.6 0.1410907
5788.7 0.1418493
5788.8 0.1455352
5788.9 0.1430245
5789.0 0.1428991
5789.1 0.1413574
5789.2 0.1478381
5789.3 0.1412022
5789.4 0.1412597
5789.5 0.1431793
5789.6 0.1411942
5789.7 0.1409353
5789.8 0.1432424
5789.9 0.1429504
5790.0 0.1421795
5790.1 0.1467875
5790.2 0.1423915
5790.3 0.1417005
5790.4 0.1422041
5790.5 0.1421302
5790.6 0.1417281
5790.7 0.1426463
5790.8 0.1432746
5790.9 0.1407915
5791.0 0.1415469
5791.1 0.1414439
5791.2 0.1426852
5791.3 0.1454152
5791.4 0.141894
5791.5 0.1415842
5791.6 0.1411932
5791.7 0.1422163
5791.8 0.1423035
5791.9 0.1439712
5792.0 0.1431393
5792.1 0.1422477
5792.2 0.141864
5792.3 0.1419514
5792.4 0.1418575
5792.5 0.1424403
5792.6 0.1422654
5792.7 0.142295
5792.8 0.1425841
5792.9 0.1424418
5793.0 0.1426127
5793.1 0.1422795
5793.2 0.1417654
5793.3 0.1418842
5793.4 0.1435887
5793.5 0.1422508
5793.6 0.1422988
5793.7 0.1422282
5793.8 0.1423904
5793.9 0.1411542
5794.0 0.1417654
5794.1 0.1419311
5794.2 0.1418851
5794.3 0.1427559
5794.4 0.1424317
5794.5 0.142084
5794.6 0.1421937
5794.7 0.1420722
5794.8 0.1418002
5794.9 0.1421604
5795.0 0.1425755
5795.1 0.1424619
5795.2 0.1423607
5795.3 0.1425856
5795.4 0.1421197
5795.5 0.1418695
5795.6 0.1412115
5795.7 0.1414438
5795.8 0.14136
5795.9 0.1419402
5796.0 0.1424007
5796.1 0.1432166
5796.2 0.1415738
5796.3 0.1418489
5796.4 0.1421102
5796.5 0.1414459
5796.6 0.1414444
5796.7 0.141775
5796.8 0.1416927
5796.9 0.1414791
5797.0 0.1416066
5797.1 0.1420309
5797.2 0.1414757
5797.3 0.1419743
5797.4 0.1419421
5797.5 0.1431211
5797.6 0.1412389
5797.7 0.1413265
5797.8 0.1409147
5797.9 0.1413685
5798.0 0.1427459
5798.1 0.1413655
5798.2 0.1443344
5798.3 0.141127
5798.4 0.1414483
5798.5 0.1417639
5798.6 0.1414798
5798.7 0.1416589
5798.8 0.1409022
5798.9 0.1413863
5799.0 0.1419431
5799.1 0.1416152
5799.2 0.1424264
5799.3 0.1415582
5799.4 0.1411783
5799.5 0.1413065
5799.6 0.141416
5799.7 0.1408289
5799.8 0.1414298
5799.9 0.142128
5800.0 0.1422008
5800.1 0.1412005
5800.2 0.1405401
5800.3 0.1404124
5800.4 0.14076
5800.5 0.1408213
5800.6 0.1446446
5800.7 0.1418453
5800.8 0.1413642
5800.9 0.1418009
5801.0 0.1414384
5801.1 0.1413667
5801.2 0.1411235
5801.3 0.1412821
5801.4 0.1412378
5801.5 0.140347
5801.6 0.1410464
5801.7 0.1415677
5801.8 0.1416586
5801.9 0.1413641
5802.0 0.1415536
5802.1 0.1407866
5802.2 0.1407944
5802.3 0.1413093
5802.4 0.1409879
5802.5 0.1401571
5802.6 0.1423674
5802.7 0.1424274
5802.8 0.140517
5802.9 0.1406685
5803.0 0.1404286
5803.1 0.1403948
5803.2 0.1400493
5803.3 0.1450381
5803.4 0.1416741
5803.5 0.1406225
5803.6 0.1405579
5803.7 0.1407869
5803.8 0.1407084
5803.9 0.1414603
5804.0 0.1406598
5804.1 0.1413081
5804.2 0.1411732
5804.3 0.1409188
5804.4 0.1413531
5804.5 0.1404189
5804.6 0.1408251
5804.7 0.1412935
5804.8 0.1411968
5804.9 0.1413453
5805.0 0.1416794
5805.1 0.1409506
5805.2 0.1409819
5805.3 0.1413164
5805.4 0.1400888
5805.5 0.139895
5805.6 0.1426771
5805.7 0.1400205
5805.8 0.1403813
5805.9 0.1397926
5806.0 0.1412049
5806.1 0.1410528
5806.2 0.1402952
5806.3 0.1439187
5806.4 0.1401855
5806.5 0.1395448
5806.6 0.1402149
5806.7 0.1398223
5806.8 0.1406269
5806.9 0.1404583
5807.0 0.1405137
5807.1 0.1414561
5807.2 0.1412208
5807.3 0.1410218
5807.4 0.1403366
5807.5 0.140517
5807.6 0.1405272
5807.7 0.1406653
5807.8 0.1408345
5807.9 0.1405851
5808.0 0.1405091
5808.1 0.1403739
5808.2 0.1405677
5808.3 0.1408102
